<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.23	5474.65	5541.40	5465.65	5529.45	164316	4930350	210
2020.12.24	5549.30	5555.80	5515.30	5516.30	20594	619722	210
2020.12.28	5545.90	5598.65	5545.40	5578.65	97703	2933460	170
2020.12.29	5607.80	5624.55	5580.55	5584.85	178527	5356000	210
2020.12.30	5598.45	5624.20	5566.25	5566.45	135423	4063516	210
2020.12.31	5573.95	5596.20	5555.70	5564.70	26142	785926	210
2021.01.04	5592.50	5653.50	5535.75	5566.05	257515	7725586	210
2021.01.05	5586.15	5601.65	5525.65	5577.95	237105	7113242	210
2021.01.06	5583.55	5652.80	5548.55	5624.55	304947	9148410	210
2021.01.07	5661.95	5686.95	5625.70	5674.75	210972	6329228	210
2021.01.08	5711.35	5723.10	5672.10	5720.65	231445	6943490	210
2021.01.11	5671.20	5699.20	5625.55	5659.85	167852	5034786	210
2021.01.12	5670.95	5678.45	5617.95	5655.20	183060	5491930	210
2021.01.13	5653.95	5676.20	5639.20	5662.45	163426	4903166	210
2021.01.14	5678.85	5688.35	5651.10	5669.15	164717	4941700	210
2021.01.15	5637.00	5655.25	5557.75	5597.75	218406	6552310	210
2021.01.18	5588.10	5635.35	5569.10	5630.35	93580	2809466	210
2021.01.19	5645.70	5648.45	5586.95	5609.45	166301	4989490	210
2021.01.20	5604.85	5642.60	5597.10	5640.15	164474	4934456	210
2021.01.21	5640.75	5663.25	5571.50	5591.05	128140	3844698	170
2021.01.22	5573.90	5575.15	5506.40	5553.45	187762	5633224	170
2021.01.25	5576.75	5583.25	5448.00	5498.50	282437	8473166	210
2021.01.26	5442.15	5552.40	5441.65	5539.45	211525	6346104	170
2021.01.27	5534.55	5543.30	5396.30	5411.05	321315	9639496	200
2021.01.28	5398.95	5534.20	5374.95	5504.25	314436	9433100	210
2021.01.29	5450.35	5472.60	5364.85	5388.85	345434	10363020	210
2021.02.01	5447.05	5486.55	5424.30	5482.05	222391	6672014	100
2021.02.02	5496.95	5585.70	5489.45	5581.45	183942	5518572	100
2021.02.03	5588.95	5625.95	5550.70	5568.45	174735	5242766	100
2021.02.04	5556.35	5614.10	5545.60	5613.65	154164	4626092	100
2021.02.05	5627.25	5671.25	5622.00	5656.50	143129	4294450	100
2021.02.08	5689.70	5711.70	5668.70	5694.75	134294	4030068	100
2021.02.09	5689.35	5702.10	5669.85	5697.35	130001	3901196	100
2021.02.10	5715.00	5719.50	5639.75	5659.25	188864	5666424	100
2021.02.11	5668.65	5685.90	5645.40	5669.65	165258	4958450	100
2021.02.12	5656.05	5714.55	5623.55	5714.55	131597	3949260	100
2021.02.15	5739.25	5799.00	5737.75	5785.75	67983	2042366	100
2021.02.16	5793.40	5797.15	5765.40	5782.65	129817	3895712	100
2021.02.17	5780.80	5787.55	5748.55	5780.35	167758	5033338	100
2021.02.18	5764.45	5776.70	5718.20	5740.25	157259	4718058	100
2021.02.19	5740.85	5783.40	5730.90	5761.45	151179	4535800	100
2021.02.22	5761.35	5776.60	5700.10	5747.65	176033	5281872	100
2021.02.23	5773.75	5803.00	5718.50	5782.75	254360	7630880	100
2021.02.24	5756.40	5812.90	5751.65	5803.45	209757	6293092	100
2021.02.25	5825.55	5831.80	5713.55	5722.85	263307	7899248	100
2021.02.26	5696.95	5765.20	5680.95	5707.75	287163	8614932	210
2021.03.01	5739.40	5808.40	5737.40	5806.45	162477	4874768	100
2021.03.02	5782.10	5834.10	5769.10	5810.60	196678	5900498	100
2021.03.03	5837.50	5869.50	5785.75	5796.75	221126	6634034	100
2021.03.04	5790.50	5847.75	5755.75	5787.55	288324	8649734	100
2021.03.05	5792.65	5846.90	5752.65	5840.95	305954	9178640	200
2021.03.08	5818.35	5925.60	5795.85	5892.15	271090	8132760	210
2021.03.09	5905.75	5941.25	5892.50	5926.75	183930	5518360	170
2021.03.10	5904.15	6001.65	5903.65	5996.15	226470	6794176	170
2021.03.11	6003.80	6037.30	5994.30	6029.55	157572	4727508	170
2021.03.12	6027.95	6069.20	6014.70	6065.75	167885	5037262	170
2021.03.15	6060.20	6087.70	6016.45	6048.35	146088	4384252	100
2021.03.16	6050.05	6064.05	6033.05	6052.45	139701	4191906	100
2021.03.17	6047.20	6081.95	6036.20	6074.95	155485	4665524	100
2021.03.18	6087.60	6087.85	6004.75	6014.40	177030	5311744	170
2021.03.19	6012.25	6048.50	5980.75	6004.65	197535	5927080	170
